酒店名称,fishtrip_id,mddid_old,mddid_get,poiid_get,国家
台北正旅馆,uXPt5brHWcE,10819,10819,8551123,台湾
密都大饭店 ,vWKZXdgPmEg,10819,10819,7005994,台湾
丽都唯客乐大饭店,1oszyjvpHhc,10819,10819,92672,台湾
 新凯商务饭店,kFeGh-fkOak,10819,10222,92693,台湾
北投俩人旅店,XPhdY0SiNmM,10819,10222,6103373,台湾
台北福容大饭店,FUqunt2HCQA,10819,10819,92441,台湾
台北欧华酒店,DmLuGLxK6gE,10819,10819,92437,台湾
水美温泉会馆,1doM14LpsWE,10819,10819,33807,台湾
台北首都大饭店大直馆,YgUX0j6NpLE,10819,10222,7005903,台湾
太平洋商旅,V-G_LGVPNQ8,10819,10819,92669,台湾
台北香城大饭店,-aR3GJgpvhg,10819,10222,92511,台湾
台北捷丝旅-西门町馆,QCqnYXhZhLg,10819,,,台湾
香都大饭店,lL-Vjz18VFg,10819,10819,92512,台湾
北城大饭店,s0HM5q87kt8,10819,10819,7006053,台湾
阳明山中国丽致大饭店,hJdLCcMuukE,10819,10819,92497,台湾
北投丽禧温泉酒店,PVszZyxW9uE,10819,10819,92540,台湾
加贺屋 国际温泉酒店,nfCJ9B_SVnk,10819,10819,92542,台湾
和逸．台北忠孝馆,VdFqpVMmf08,10819,10819,7006247,台湾
台北商旅大安馆,QyrCJBGGYYM,10819,10819,92668,台湾
台北商旅庆城馆,phHiDs5nwMg,10819,10819,92667,台湾
台北香树花园酒店,_hi2853WYGA,10819,10819,92609,台湾
广场国际通道酒店,xk9FtGMzHgA,61629,11041,84022,日本
那霸中央酒店,U8nm0UxKU2I,61629,11041,7042933,日本
强罗茶寮旅馆,k6YkHkT0iOI,10768,44503,7039336,日本
纪伊国屋旅馆,mh7N2-zsDmY,10768,44503,7039660,日本
箱根小涌园饭店,pGnHWBBADXo,10768,44503,7039750,日本
阿普罗索旅馆,Zls8Tp904-I,44503,111855,7043143,日本
富士河口湖 湖南庄温泉酒店,KYqd5KmSc1g,10747,30849,7040618,日本
麦尔维尔箱根强罗酒店,_XtZ7TH5n_4,10768,44503,7039737,日本
桐谷箱根庄酒店,cfGQ5CkmmTw,10768,25340,6586312,日本
紫云庄旅馆,Ddc7TwvUfr8,10768,44503,6323241,日本
箱根强罗诺诺温泉旅馆,QWCPAgz8WHY,10768,44503,8413422,日本
箱根汤本酒店,ofcq9hNNQok,10768,44503,8413426,日本
吉池旅馆,VXPJTpxiV4k,10768,44503,7688542,日本
仙景酒店,ajgPa_wPBL4,10768,44503,6586300,日本
夕雾庄旅馆,97cPVT4OdbU,10768,44503,6586318,日本
箱根三河屋旅馆,mdjEwgTkSw4,10768,44503,7042424,日本
强罗花扇温泉旅馆,aUNUxR63tsA,10768,44503,7041641,日本
箱根福住楼,z4zFlIlXrYc,10768,44503,6586307,日本
仙石原温泉,HR7h6u96kwc,10768,44503,6586309,日本
札幌全日空酒店,qUex1tWJkKs,10769,10769,69703,日本
札幌京王广场酒店,2PgCb2jIK1U,10769,10769,69786,日本
函馆法华俱乐部酒店,PBVlJr2tTmE,0,10769,7042328,日本
函馆国际酒店,o6NjwRuhaJU,59480,59480,7043128,日本
那_久茂地里士满酒店,XE6TH5HV0IA,61629,11041,83994,日本
富良野霍普斯酒店,deou5u5PW9s,10746,25340,8375689,日本
大雪山白金观光旅馆,0hOITalNvc8,19811,62848,7040982,日本
汤本白金温泉旅馆,vDXFJBOBa4E,19811,62848,8292483,日本
富良野钟山酒店,3ImO1Wo0Ja4,62848,62848,7039107,日本
红叶馆酒店,YDs9SyQim2c,34647,112237,8543745,日本
盛冈市酒店,hnDd9_zyq4U,112083,112083,7043629,日本
东横盛冈站南口站INN,J7BScy7qjGI,112083,112083,7041997,日本
东横一关站INN,_YDjgeQMi3U,34647,112208,7042818,日本
弘前广场酒店,47d9Ei4lkX0,34647,23685,7042509,日本
东横INN酒店(弘前站前),UxDwqWtYQeU,34647,23685,7040988,日本
路线酒店(弘前城东),t1QODjFVaGI,34647,23685,69691,日本
十和田湖畔温泉酒店,XhBMn_Q5Ffc,34647,34647,8431863,日本
富士山酒店,f078t-WIrQE,10747,30849,7039805,日本
胜别姬路城堡旅馆,qiNyi-yGWqM,57315,57315,7042031,日本
东横姬路站新干线南口旅馆,EdOWX9L2uHQ,57315,57315,7040592,日本
迈尔林基旅馆,8ejSnD8fw3g,10747,30849,7040486,日本
河口湖班乡间别墅酒店,jUHa7k4m8_4,10747,30849,7039600,日本
御池酒店,vGgMlfUAHwI,10747,22346,8414094,日本
日航姬路旅馆,VV1L_pRK2-k,57315,10222,87389,日本
小川町清水旅馆,iDg0Ha0rkk0,57315,57315,8291093,日本
六甲山旅馆,O2WQ1geTnYE,15298,15298,8357739,日本
兵卫向阳阁,qO9C9HrYrWk,57315,57315,6586937,日本
月光园游月山庄,PeuqHUcbtx8,15298,57315,8288960,日本
中之坊瑞苑,8IwZw90QRL4,57315,57315,8401854,日本
有马温泉陵枫阁,M7ofylWg0P4,57315,10044,6586935,日本
横滨关内超级酒店,leZIMyuUx0c,10764,44503,87788,日本
横滨鹤见APA酒店,ki4JPfvS51M,10764,44503,6532348,日本
中央广场酒店,gNGKQ3wjnPY,10764,44503,87813,日本
米尔帕曲酒横滨店,biAVZdhFaSI,10764,44503,87802,日本
樱木町胶囊度假村,_R1hmvZ2Lfs,10764,44503,8288683,日本
禅旅馆,osfBRkQ5-8o,10764,44503,7043344,日本
伊势商务酒店,cfJTCTa5_pg,23898,23898,6586311,日本
樱木町弗莱克斯蒂酒店,A1JIsTSZ9KQ,10764,44503,8400117,日本
横滨村林会馆,BZ5sclvF1-w,10764,44503,6532390,日本
镰仓宾馆,KW97ZjJYAog,10766,10222,7041392,日本
新横滨超级酒店,s_BrHpO8Hzk,10764,44503,87789,日本
横滨关内大和鲁内酒店,QgubiKOhTM4,10764,44503,7041295,日本
川崎大和鲁内酒店,K-KcxzFRWlo,24935,44503,8400118,日本
横滨平和广场酒店,4XeAkCVfpyc,10764,44503,87786,日本
横滨市关内日航酒店,qijv3cRFA-0,10764,44503,7040826,日本
川崎太阳道酒店,nukOONhbV9Y,24935,44503,7039974,日本
厚木公园酒店,gcthu-DWhPs,44503,44503,7042057,日本
海老名Vista酒店,EhxKzqSwm-c,44503,44503,7040573,日本
东横INN旅店桥本站北口,kcCgYx3kTI8,44503,44503,7041075,日本
川崎王宝和大酒店,qAbDZb2QAcU,24935,44503,8291787,日本
川崎绿色广场酒店,7GQkhPVhgXU,24935,44503,8291788,日本
横滨国际酒店,2ZtjePX74UU,10764,44503,87825,日本
横滨樱木町华盛顿酒店,FXMJT2o9iTk,10764,44503,87820,日本
世纪酒店(相模大野),mm30lJexwrw,44503,44503,7042592,日本
湘南藤泽法华俱乐部酒店,cqdjmWPoFVI,61635,61635,7039523,日本
横滨樱木町东横INN酒店,SQ3VhbdqD1U,10764,44503,7042675,日本
横须贺港酒店,5XxfWtUUod4,44503,111866,7040930,日本
东横INN旅馆武藏中原站前,62qNJ48o97A,24935,64928,7042305,日本
藤泽酒店,Y3AhzboTQgc,61635,61635,7043480,日本
东横INN旅馆(横滨线渊野边站南口),NGqicP5i7tU,44503,44503,7042530,日本
东横INN旅馆横滨体育场前2,LJgfwP4mAKg,10764,44503,7038963,日本
边境大仓海老名酒店,GPYPHU3AzTc,44503,44503,7041709,日本
横滨佐木町华盛顿酒店,p5L8lH0tlG0,10764,44503,87823,日本
横须贺美居酒店,Efz1Mw0CQwM,44503,111866,7041400,日本
横滨花园酒店,qnjaz7tBFA0,10764,64928,87795,日本
东横INN旅馆茅崎湘南站北口,-wYoZ6dSR34,44503,44503,7041884,日本
东横INN旅馆横滨鹤见站东口,Avq0sKFH1_8,10764,44503,7042055,日本
东横INN旅馆(横滨港日本大通站前),02WvTPtejMg,10764,44503,7039449,日本
东横INN旅馆川崎站前,ADN_vvwwcMM,24935,44503,7041353,日本
满天星旅馆,LwCtBR9wox8,10768,44503,8413410,日本
IZA镰仓宾馆,nQR28NQ8Flc,10766,44503,7041482,日本
APA横滨关内酒店,ICFa2spN6M4,10764,44503,87800,日本
横滨马车道里士满酒店,12cl0uKltUo,10764,64928,87792,日本
横滨公园大和鲁内酒店,q_w6TZ5x95U,10764,44503,6532383,日本
新横滨王子酒店,Nvp8cNHvyVI,10764,44503,12592,日本
伦勃朗酒店,APV8wHCXCkk,44503,44503,7042270,日本
新横滨国际酒店,qfvTDlxb0dY,10764,44503,87824,日本
川崎日航酒店,p54X0jKDn5Y,24935,44503,7042186,日本
喜春庄箱根大平台温泉旅馆,VJZo411maWk,10768,44503,6586327,日本
横滨星级酒店,jM4e82yKlis,10764,44503,6532360,日本
横滨满意酒店,clrGbkqGufA,10764,10222,87817,日本
汤河原万叶庄,r5n-TRUqtjE,44503,111855,7043133,日本
横滨露台酒店,vhflrr_lWr8,10764,44503,87798,日本
横滨玫瑰酒店,IssSWZeN7U4,10764,10222,87819,日本
横滨新大谷酒店,iwgXX1tCq24,10764,44503,87782,日本
观音崎京急酒店,4-ELZOKpkN0,44503,111866,7041980,日本
松岛旅馆,eqg3tk7wv9g,10764,44503,7043530,日本
镰仓公园酒店,DUypR_nqENc,10766,44503,7040549,日本
箱根小涌园酒店,eVtlC-eEtP4,10768,44503,7039750,日本
怀石旅庵,tvT5X-iZY5U,44503,111855,6586319,日本
横滨湾喜来登大酒店,Tc_ttLZtmMk,10764,44503,6532369,日本
小田原希尔顿温泉度假酒店,E_MPczxI1SQ,23898,44503,6586325,日本
横滨皇家花园酒店,DeLMxXjjY-4,10764,44503,7039456,日本
强罗温泉民宿,vezhPwpN1F8,10768,44503,8413422,日本
山翠楼,PG29twmkYtc,44503,111855,6586313,日本
元汤旅馆,nZ8VtjXID-U,44503,44503,7042345,日本
镰仓王子大饭店,GKyz3ZZByhk,10766,44503,87808,日本
仙石原温泉饭店,JYo-R3741kc,10768,44503,6586309,日本
箱根金乃竹旅馆,XVMNW73e2sE,10768,44503,6586333,日本
狮子山庄,69gmgU7vQA8,44503,44503,7041491,日本
强罗旅馆,gCdC-lz0AXw,10768,44503,6325308,日本
河鹿庄,gmyLZqjnRu0,10768,44503,7039302,日本
千叶华盛顿酒店,8QEe-jVN74Q,57658,57658,7039704,日本
成田中心大酒店,38ZhK0sFXu4,34647,57658,7043068,日本
翠园柏酒店,qGoYRQfCzcw,34647,112155,7039424,日本
千叶幕张东横INN,7VIUHxx5rj4,57658,57658,6517601,日本
幕张枫叶酒店,k-JXyQ-Lnu4,34647,34647,8288899,日本
柏无公顷三井花园酒店,Rgksle9sy_Q,34647,34647,8289050,日本
成田东急酒店,BioDaQJIC3k,34647,57658,87448,日本
田美居酒店,W2iWPylYuC4,34647,12594,87487,日本
津田沼站北口东横INN,LJYx831Q088,34647,112257,7042657,日本
千叶县八千代绿丘APA酒店,Xpp3l_JkZq4,34647,135885,7040911,日本
浦安博福特酒店,VcJvSgQG400,10222,10222,8392795,日本
成田全日空皇冠假日酒店,7Erf8sgpJZQ,34647,12594,7040018,日本
椰林喷泉中庭酒店,Ph4eH0FI4QM,10222,10222,6323136,日本
南富浦皇家酒店,fqoljzqqLM4,34647,34647,8289065,日本
东京湾舞滨酒店,k7sZ_2oCSCg,10222,10222,87284,日本
普拉纳东京湾三井花园酒店,WbbgxC08AC4,10222,10222,87184,日本
东京湾幕张APA度假酒店,_Tf1HmJuMp0,57658,57658,8392790,日本
东京湾Emion酒店,ZGT7Nm8U1DI,10222,10222,6323147,日本
希尔顿成田机场,RispURKv1OQ,34647,57658,87430,日本
东京太阳道广场旅店,ThiXMOtYCUM,10222,10222,87453,日本
鸭川海洋世界酒店,V-031zbAbtA,34647,34647,8289059,日本
东京湾希尔顿酒店,7eJ3VdsmPJ8,10222,10222,87536,日本
串本皇家酒店,tbaZ_e1Ikvc,34647,10222,7041289,日本
和歌山东急酒店,x2Ukn5Xp1TU,22283,22283,7039538,日本
白滨度假村酒店,v2aANutmQmk,34647,22283,7038952,日本
纪州白滨温泉,HTwvilKgv08,34647,22283,8421308,日本
惠光院,vsdIHsrG5kY,34647,22283,7043640,日本
古贺井湾大酒店,VN2Gy4IF75Y,34647,22283,7041117,日本
纪州加太度假村,t0lUOdu9SPY,22283,22283,8420424,日本
胜浦御苑,bl1DTLwc-BU,34647,22283,7043588,日本
樱池院,pGTW62ny2zY,34647,22283,7040226,日本
富士屋川汤旅店,9MUXCPxVVBQ,34647,10222,87181,日本
秋田大町珍珠城酒店,vl_itExlO-Y,60216,60216,7043434,日本
秋田景酒店,dxyFe6wYsvE,60216,10819,7043097,日本
秋田站东口东横INN,jvnaqEUDS94,60216,60216,7042503,日本
男鹿温泉度假村,L6iyROzPv_E,34647,60216,8289176,日本
仙台西舒适酒店,QlNHvohy9UU,16675,16675,7040640,日本
APA别墅酒店,Cje_fjPkOp4,16675,16675,7040234,日本
仙台三井花园酒店,98-8IsNZbBw,16675,10819,7040920,日本
仙台华盛顿酒店,GpZ0XhiMBmg,16675,16675,7043702,日本
皇家五月花旅馆,cP_GNIABp-w,16675,16675,7039624,日本
绿色标志酒店,4oRYdInMG8A,16675,16675,7042137,日本
仙台皇家公园酒店,4g9zxD1tv6w,16675,16675,7042868,日本
仙台公园APA酒店,Bioi3157mMw,16675,16675,7043570,日本
仙台公园酒店,Bl5vwor3U5g,16675,16675,7043570,日本
绿宫大酒店,w7auaRNPk3I,16675,16675,8289389,日本
青叶街方舟酒店,u21DAMw0BMQ,16675,16675,7042907,日本
绿线宫城酒店,gm0wPVrq1zY,16675,16675,8289380,日本
气仙沼度假村(大岛),1SxPwdzo7jE,34647,10222,8424349,日本
光洋大酒店,DIGOliFdnLc,16675,16675,7039809,日本
石卷value酒店,BJONV9epNz8,34647,34647,8289417,日本
东横INN仙台西口广濑通,N-OrI69PcNM,16675,16675,7041047,日本
仙台威斯汀酒店,A1aCqyWX4qY,16675,16675,7040278,日本
鬼怒川温泉旅馆,gPjmO20-Cmc,59477,10819,8289514,日本
岐山酒店(宇都宫),AoygneOgd54,111876,57312,7041657,日本
日光站经典酒店,Kh7h8BG5egw,59477,59477,7043435,日本
美图海韵酒店,I--J9rX4Tnc,65821,65821,7039259,日本
美图庭院酒店,JwR4-zdXw40,65821,65821,7040312,日本
微笑美图酒店,svwIhycUq-0,65821,65821,8290844,日本
筑波日报酒店,w3Kk5DZNDqA,41251,111892,7040275,日本
山九酒店,vvR2J8UmRjs,41251,111892,7042212,日本
普里莫酒店,l-DjEhYrZgE,65821,65821,7040444,日本
美图县厅前旅途酒店,TAbbf56RZeo,65821,65821,7042710,日本
常陆那珂地产酒店,TOhvzU-LIVc,41251,112498,7040075,日本
筑波马洛德酒店,fy2TTfPlip0,41251,111895,7039776,日本
岐山酒店(土浦阿见),_KcBXxfHezY,41251,10222,6323231,日本
东横INN(守谷站前),cHuLgX2ATfg,41251,112082,7043241,日本
结城茹特酒店,9ujdLcEIZ98,41251,111854,7043658,日本
东横INN酒店(土浦站东口),zxAF20NdWlE,41251,10222,7039850,日本
浦和皇家松树酒店,1oScX8zH2H4,57311,57311,8290923,日本
浦和华盛顿酒店,p3t2dFD6tko,57311,57311,7039740,日本
马洛德熊谷酒店,8FguRrWJzIA,34647,57311,7041431,日本
东横INN筑波特快八潮站北口旅馆,QV_k4BCV3ts,34647,57311,7040625,日本
东横INN酒店(和光市站前),1pNq4gpGmkg,34647,112307,7040105,日本
高崎站西2东横INN,3Rl6K9CtGWE,65717,65717,7041613,日本
明珠大田旅馆,t7A8eCgQ2Yw,65717,10222,8290485,日本
万座温泉日新馆,Ky-wxqA3Xr4,65717,112371,7041184,日本
草津斯凯兰温泉旅馆,SA7AppAAHy0,65717,112118,7039239,日本
海兰德水疗度假酒店,OIsA9yYdWYg,10747,30849,7040837,日本
富之湖酒店,R03NMToCUa0,10747,30849,7042143,日本
水之家酒店,D8AQxs3PW68,10747,30849,6323054,日本
湖畔别墅卡瓦吉斯克酒店,mkIYf-rJQ24,10747,30849,8343154,日本
河口湖乌鲁朗别墅,-crycjIlPeQ,10747,30849,8350428,日本
周末沙福尔旅馆,96tEttwwt3U,10747,30849,7040069,日本
波普拉四季之宿酒店,nivZuAC_sUo,10747,30849,7042154,日本
登斯旅店,6Hh0oUmgACk,10747,30849,7041974,日本
富士吉田西旅馆,9DyruTJBdR8,10747,30849,7043653,日本
松杰山酒店,5wSIaMAU8k8,10747,10747,7043502,日本
作弥宾馆,hTnjRKlUGlY,10747,30849,7039005,日本
卢米埃尔旅馆,483DOwW5Xm8,10747,30849,7042833,日本
风之露台库库纳酒店,_mhb5CByI7U,10747,30849,8289572,日本
富士河口湖温泉酒店,o2Jj_T5OVjY,10747,30849,7040618,日本
四季亭酒店,1dx4SDvrheE,10747,30849,7042198,日本
湖山亭产屋,lKIxVvVJLms,10747,30849,6323243,日本
富士湖旅馆,6u86ue6WhQw,10747,30849,7039341,日本
湖乐御宿富士吟景,ke6nKEvo2CY,10747,30849,6323246,日本
芙蓉度假酒店河口湖国米店,kRtGSK2SLRE,10747,30849,8305157,日本
富士山景酒店,idYlErFaQTQ,10747,30849,7042648,日本
城市绿山酒店,sJgSj4zzEFo,15298,57315,6586924,日本
神户三宫R2旅馆,kNzl06gctXw,15298,57315,6586960,日本
神户元町东急酒店,9hO0sLdhCGw,15298,57315,7043041,日本
神户三宫2东横INN,i666x_eeIP4,15298,57315,7039528,日本
神户元町R&B酒店,hzLbj0kf_2A,15298,57315,6586943,日本
西明石微笑酒店,yi1uNKg5bmE,57315,15298,6586933,日本
神户三宫APA酒店,oEMqJpz7N_w,15298,57315,6325329,日本
宝冢酒店,u9u8AUCqGBs,57315,57315,8290847,日本
诺富特甲子园,Dgw4kk4OJTo,57315,10765,7042613,日本
东方宾馆,1ZKZlxx3b_g,15298,57315,6586956,日本
有马山御所别墅民宿,0uk1np-hZVI,15298,57315,8401853,日本
ML国际青年旅舍(EmuEru旅店),4740L0bJknw,16283,16283,7038943,日本
叶风泰梦旅馆,MgpkbCX3Asw,16283,16283,7039447,日本
奈良华盛顿酒店,P0Flt3SQifA,16283,16283,72368,日本
奈良太阳道酒店,a7NjSnI6ZKs,16283,16283,72362,日本
叶风泰梦旅馆,mo0wuRgmWrQ,16283,16283,7039447,日本
 奈良白凤旅馆,LQXnT4sSTP4,16283,16283,8411714,日本
花小路人民旅舍,M6GzlyKYRVA,16283,16283,7039650,日本
柿本家旅馆,AtEuX08FQfI,34647,16283,7039070,日本
奈良南都旅馆,U3GB9BLTFak,16283,16283,7688194,日本
 奈良皇家酒店,FsUtyLb5h_8,16283,16283,7041672,日本
阿罗拉蛮旅馆,m0icjG5OUJE,16283,16283,7042470,日本
奈良平城旅馆,x5fIS5kynhE,16283,16283,7041927,日本
新狭酒店,Dej96gyyJkY,16283,16283,7040329,日本
朝日广场心斋桥胶囊酒店,m39D4Muc2wE,10765,10765,7041951,日本
新大坂阳光石酒店,VLzITGQn6pY,10765,10765,87092,日本
尼崎广场酒店,vT6XA69nA7I,57315,10765,7040210,日本
塞勒涅中央酒店,hwr8PV2RQu8,10765,10765,87042,日本
久弥日式旅馆,LuVNKyfiZo0,10765,10765,7039738,日本
新今宫旅馆,0tjRkfcdRuo,10765,10765,8348784,日本
来山北馆,ibTXtZRp3Dk,10765,10765,8344919,日本
御园酒店,638WiNCZr8s,10765,10765,6515603,日本
钻石酒店,FjOkGIzUzdU,10765,10765,6515507,日本
天王寺芳香旅店,5G2Luf9krk4,10765,10765,8459987,日本
救济难波大国町酒店,ZtrnMBahZdY,10765,10765,8343491,日本
西梅田哈顿酒店,bzT-2wiKsqw,10765,10765,86956,日本
日清难波酒店,cRJ5hvYDbE4,10765,10765,86967,日本
东横INN梅田中津2号酒店,2wP1uNzoqeE,10765,10765,7043484,日本
难波御堂筋第一旅馆,LyAg-msHhPM,10765,10765,87038,日本
难波微笑旅馆,GJFgl79i6mw,10765,10765,87009,日本
今里日式旅馆,ymYsrbIACDU,10765,10765,6515514,日本
大坂阿倍野酒店,CYYB_zXlSwo,10765,10765,6515591,日本
梅田OS酒店,2vIzPwoISpY,10765,10765,86981,日本
舒适酒井旅馆,tpXTO_gdAg0,34647,10765,7041707,日本
梅田太阳道酒店,185nJXJO5QI,10765,10765,87131,日本
大坂天保山海鸥酒店,M-icbuW6B6Y,10765,10765,6515617,日本
太阳广场酒井酒店,ZeScRqQDhvE,34647,10765,8364976,日本
JR野田东横INN,bJ1sNCwY-BI,10765,10765,7042973,日本
大坂市京桥酒店,FKFIzscJG0s,10765,10765,86972,日本
大坂难波酒店,5C6lK_A6Rcg,10765,10765,87034,日本
梅田中津2东横INN,doaSuLoxLyo,10765,10765,7043484,日本
关西机场最佳Western酒店,2GPWqxxBoyU,34647,10765,87080,日本
神尼崎站东横INN,sWTfFjgy1Is,57315,10765,7043113,日本
大坂船场东横INN,NGS7AoWk7Ak,10765,10765,7040742,日本
梅田中津东横INN,rXgqoOmqqA0,10765,10765,7042222,日本
新大坂中央东横INN,9BqCkBfwImI,10765,10765,6323276,日本
东横INN旅馆,AWzP6g1VP18,10765,10765,7043163,日本
城市路线酒店,2YTqIdPF5Gg,10765,10765,87105,日本
今里招待所,vGiWEzzkino,10765,10765,7043190,日本
裕翼酒店,KstQRV240D8,34647,10765,87062,日本
宇宙广场国际交流中心酒店,v86LCCaSGm8,10765,10765,86958,日本
石切温泉旅馆,yU5VXHUkDdo,34647,10765,6323350,日本
太阳道酒店,gy3vaVH6wC8,34647,10765,87064,日本
大坂国际青年旅舍,C4xmyzXRqTA,34647,10765,8585673,日本
日出酒店,ICclH-rkqSs,34647,10765,7040597,日本
A.P酒店,ddTZxFgJnDg,34647,10765,87010,日本
心斋桥弗莱斯泰旅馆,CDeKgUG9NP4,10765,10765,87118,日本
梅田OS旅舍,I5lZz6Jm9Bg,10765,10765,86981,日本
堂岛酒店,n_JrxXi5Mp4,10765,10765,7039637,日本
大坂厄尔瑟雷酒店,Dd0CopRmh9o,10765,10765,87075,日本
大坂天满APA酒店,Jw3WEHRXULM,10765,10765,87078,日本
新大坂车站酒店别馆,J1-bpTR8-wY,10765,10765,86964,日本
大坂富士屋,nXbfLlVgnIc,10765,10765,7926869,日本
心斋桥哈顿酒店,Ig4XovnO_EY,10765,10765,86949,日本
里士满酒店,ihnbft93Sec,10765,10765,7039335,日本
淀屋桥APA别墅酒店,gD2YVH8I6Z0,10765,10765,87138,日本
堂岛大酒店,KV5tLHjnYjY,10765,10765,7039637,日本
御堂筋本町APA酒店,6HpGXee0Ct0,10765,10765,87013,日本
上本町大和鲁旅馆,TweigC1IAMc,10765,10765,7039498,日本
梅田地标旅馆,ZSB_HbW1h9M,10765,10765,7041278,日本
西梅田哈顿酒店,MRG8v_5NKyE,10765,10765,86956,日本
关西机场日航酒店,_arMhCQN3_U,34647,10765,87098,日本
大坂谷町APA酒店,f74urws8SW0,10765,10765,87014,日本
梅田北哈顿酒店,OCHHtmeLekc,10765,10765,6325447,日本
大坂格兰比亚酒店,MgVxlOt2wDI,10765,10765,87079,日本
大坂淀屋桥三井花园旅馆,JiJ9B3Kunk8,10765,10765,86951,日本
哈顿南船旅馆,0I0Bo4TodQE,10765,10765,86953,日本
关西机场华盛顿酒店,qRyCw-Na78U,34647,10765,87106,日本
心斋桥摇滚狮子酒店,OJV8lxW6EGI,10765,10765,86970,日本
八幡多米心斋桥旅馆,AcD0qvunEW4,10765,10765,6325317,日本
_筋本町旅馆,AnBt5XmC9vg,10765,10765,87001,日本
太阳道关空酒店,efFXW0CmCgE,10183,10765,87096,日本
道顿堀酒店,oNq1Kgpz-EA,10765,10765,87135,日本
APA酒店(心斋桥店),q7Q4dVvMWXA,10765,10765,87060,日本
大坂全日空皇冠假日酒店,yD9Y1xvNR8k,10765,10765,87099,日本
大坂南船场哈顿酒店,WvrTrOftuEw,10765,10765,86953,日本
日航关西机场酒店,Dx1BN6yKCYk,34647,10765,87098,日本
丽嘉中之岛酒店,i5uxA2Ofuk4,10765,10765,7042876,日本
南波大国町里士满酒店,aHeEP5OTvEU,10765,10765,7039335,日本
麦多萨基胶囊旅馆,jXEA8mDgoYA,10765,10765,8294644,日本
伊卢蒙特酒店,FzI91a_t0Cs,10765,10765,87124,日本
天王寺APA酒店,1x8NS9BQfvU,10765,10765,87016,日本
大坂心斋桥舒适旅馆,cHfwQi1Qdbc,10765,10765,7039595,日本
大坂喜来登酒店,Kpswt6NHhus,10765,10765,87114,日本
三井花园酒店,wrjWF5_oHu4,10765,10765,7041994,日本
南天苑温泉旅馆,9_o1R0LGX3w,34647,10765,6515649,日本
蒙特利格拉斯梅尔旅馆,6aKhUZ1I8bs,10765,10765,86955,日本
南海大坂瑞士酒店,MLpT5ZGeBLg,10765,10765,87093,日本
大坂大和屋本店旅馆,pQcs0v_hYGk,10765,10765,6515656,日本
APA大坂肥后桥站前旅馆,aYEdwXNPb7c,10765,10765,86950,日本
难波东方大酒店,JeD-_goRlxA,10765,10765,87122,日本
大坂丽思卡尔顿酒店,gcZ-ZY2xl2U,10765,10765,8470073,日本
大坂万豪都酒店,XwlzfRsNEjg,10765,10765,7041118,日本
瑞士南海旅馆,81SmvSUOLXU,10765,10765,87093,日本
井筒安旅馆,xsJlrPA4__A,11042,11042,88366,日本
岚月旅馆,dqMzDV7R8Bw,11042,11042,7041481,日本
库拉马温泉旅馆,3IwDgW1zwA0,11042,11042,8585750,日本
上村旅馆,YGHJ7F0dJps,11042,11042,7041713,日本
只园森庄旅馆,fa-yQQDCd5Q,11042,11042,7042077,日本
花乐料理旅馆,RdCwIoykVrM,11042,11042,88335,日本
几松旅馆,LKZpmd_H4g4,11042,11042,29715,日本
平八茶屋旅馆,z1AR6FxUpIs,11042,11042,88418,日本
京都瑞凤阁温泉酒店,FOMe1Tf7gTE,11042,11042,8338072,日本
京都四条微笑酒店,E-88h7qm5C0,11042,11042,88312,日本
富谷町旅馆,FHQhddjaIdQ,11042,11042,88396,日本
坂上京都风情旅馆,pswrhYyZuak,11042,11042,8295233,日本
京之宿洛兆旅馆,S4LwFmNHFI4,11042,10222,7039235,日本
本能寺旅馆,6-QJmw9btbc,11042,11042,88298,日本
京之宿石原旅馆,tfMf3_DmC9U,11042,11042,6325461,日本
路线日系旅馆,w_KhRBPDZN4,11042,11042,8288351,日本
宫津皇家酒店,gYRH_TyaGKw,34647,147031,88461,日本
鸟喜料理民宿,jak3GQSFvTw,34647,147031,7041497,日本
桥立湾旅馆,iaV87mXHP74,34647,10222,7043377,日本
京都四条三井花园旅馆,Mbb-P_eY7vg,11042,11042,6930640,日本
卓越旅馆(京都站八条口),UvYmkCNC_9k,11042,11042,7040955,日本
京都四条室町维阿旅社,43smy0vQlG8,11042,11042,6323351,日本
新都酒店,fMNiIndHxlU,11042,10222,7039784,日本
京都皇家酒店,6Kdd2T-qRhs,11042,11042,88443,日本
八条口大和鲁旅馆,VJDE7R7uoJ8,11042,11042,6512473,日本
前厅京都旅馆,YRCGBhYO2-4,11042,11042,88346,日本
宜必思京都旅馆,2TRugamu-Ro,11042,11042,88301,日本
京都第二塔酒店,XZX18qn1FII,11042,11042,88393,日本
京都花园酒店,7uH5DiCF7Uk,0,10222,88288,日本
京都大仓酒店,nptvpsBL2Sk,11042,11042,88457,日本
苑四条京都旅馆,46ynqnJIUUo,11042,11042,6512549,日本
全日空皇冠假日酒店,jbnXPDFLnnU,11042,11042,88448,日本
京都五条酒店,qsjiPUUYgJc,11042,11042,8388775,日本
三条河町井筒旅馆,nUW3i7pqV6s,11042,11042,7042227,日本
京都堀川酒店,-Vmi5ZuqkPQ,11042,11042,88296,日本
京都四条乌丸东横INN,7q3T9kDDmzs,11042,11042,7039674,日本
文珠庄旅馆,dQoXZuyv7bk,34647,147031,88433,日本
